id,f_analisis,segmento
107137,201612,4
107138,201705,0
107139,201706,1
107140,201607,5
107141,201707,5
107142,201804,4
107143,201604,1
107144,201803,5
107145,201709,0
107146,201610,5
107147,201805,5
107148,201612,0
107149,201707,0
107150,201703,5
107151,201707,2
107152,201704,1
107153,201711,1
107154,201706,5
107155,201710,5
107156,201805,0
107157,201605,5
107158,201804,0
107159,201711,5
107160,201709,1
107161,201601,5
107162,201708,5
107163,201711,5
107164,201707,4
107165,201803,5
107166,201609,1
107167,201706,2
107168,201804,4
107169,201806,4
107170,201605,4
107171,201611,5
107172,201606,0
107173,201702,5
107174,201612,5
107175,201604,5
107176,201612,5
107177,201601,5
107178,201608,5
107179,201609,4
107180,201805,5
107181,201612,5
107182,201704,0
107183,201804,4
107184,201611,5
107185,201706,5
107186,201605,5
107187,201705,5
107188,201701,5
107189,201803,5
107190,201806,5
107191,201701,5
107192,201604,5
107193,201805,0
107194,201610,2
107195,201608,0
107196,201704,5
107197,201603,5
107198,201706,1
107199,201703,0
107200,201710,5
107201,201705,0
107202,201602,0
107203,201710,5
107204,201705,0
107205,201802,4
107206,201806,5
107207,201604,5
107208,201612,0
107209,201607,1
107210,201706,5
107211,201705,5
107212,201708,5
107213,201606,5
107214,201807,0
107215,201801,5
107216,201601,5
107217,201801,5
107218,201611,0
107219,201801,5
107220,201807,4
107221,201602,4
107222,201702,1
107223,201706,0
107224,201701,5
107225,201805,5
107226,201608,5
107227,201704,2
107228,201705,5
107229,201710,4
107230,201701,0
107231,201605,4
107232,201601,5
107233,201802,5
107234,201802,5
107235,201604,5
107236,201703,4
107237,201801,0
107238,201707,5
107239,201605,0
107240,201602,4
107241,201709,5
107242,201610,5
107243,201701,4
107244,201805,5
107245,201709,5
107246,201711,5
107247,201701,1
107248,201611,0
107249,201709,5
107250,201712,5
107251,201805,4
107252,201801,4
107253,201604,0
107254,201711,4
107255,201705,4
107256,201709,0
107257,201609,5
107258,201802,3
107259,201710,0
107260,201601,5
107261,201606,2
107262,201703,4
107263,201706,4
107264,201605,4
107265,201605,5
107266,201710,0
107267,201807,4
107268,201605,5
107269,201705,2
107270,201804,5
107271,201705,0
107272,201609,5
107273,201705,5
107274,201606,0
107275,201608,5
107276,201609,5
107277,201605,5
107278,201602,1
107279,201712,5
107280,201709,4
107281,201801,3
107282,201707,0
107283,201802,4
107284,201803,4
107285,201703,3
107286,201807,2
107287,201602,5
107288,201608,0
107289,201706,5
107290,201806,4
107291,201603,5
107292,201709,4
107293,201702,5
107294,201603,5
107295,201802,0
107296,201610,4
107297,201703,0
107298,201606,5
107299,201804,5
107300,201701,5
107301,201702,5
107302,201602,1
107303,201706,2
107304,201710,4
107305,201805,5
107306,201704,1
107307,201807,4
107308,201712,5
107309,201712,0
107310,201609,0
107311,201606,5
107312,201710,4
107313,201804,5
107314,201604,5
107315,201802,4
107316,201609,5
107317,201709,5
107318,201807,5
107319,201708,5
107320,201711,1
107321,201708,3
107322,201803,4
107323,201701,0
107324,201711,5
107325,201712,5
107326,201602,5
107327,201609,0
107328,201802,5
107329,201711,1
107330,201705,0
107331,201711,5
107332,201608,5
107333,201606,5
107334,201710,4
107335,201707,5
107336,201703,1
107337,201712,5
107338,201609,4
107339,201703,5
107340,201710,5
107341,201707,5
107342,201710,0
107343,201703,5
107344,201709,5
107345,201603,4
107346,201807,5
107347,201708,4
107348,201804,0
107349,201707,5
107350,201708,4
107351,201612,5
107352,201608,1
107353,201703,1
107354,201801,5
107355,201706,5
107356,201711,5
107357,201711,2
107358,201705,5
107359,201703,0
107360,201712,5
107361,201609,0
107362,201710,4
107363,201707,0
107364,201609,2
107365,201608,0
107366,201612,0
107367,201611,5
107368,201710,4
107369,201807,4
107370,201609,5
107371,201710,4
107372,201609,5
107373,201709,0
107374,201708,5
107375,201803,5
107376,201604,5
107377,201601,4
107378,201711,5
107379,201706,4
107380,201804,5
107381,201608,5
107382,201711,0
107383,201709,4
107384,201612,5
107385,201801,5
107386,201708,5
107387,201710,2
107388,201806,5
107389,201603,0
107390,201608,5
107391,201612,4
107392,201702,0
107393,201607,0
107394,201710,5
107395,201802,1
107396,201609,5
107397,201803,5
107398,201603,1
107399,201705,5
107400,201604,2
107401,201804,1
107402,201611,5
107403,201709,5
107404,201602,5
107405,201606,0
107406,201710,3
107407,201610,5
107408,201706,4
107409,201608,4
107410,201801,4
107411,201712,4
107412,201612,5
107413,201806,2
107414,201705,1
107415,201709,4
107416,201803,5
107417,201604,0
107418,201703,0
107419,201704,1
107420,201607,3
107421,201602,0
107422,201705,5
107423,201601,5
107424,201710,4
107425,201602,0
107426,201701,4
107427,201607,1
107428,201704,1
107429,201611,0
107430,201804,1
107431,201604,5
107432,201712,4
107433,201610,5
107434,201801,5
107435,201611,5
107436,201609,0
107437,201604,5
107438,201706,4
107439,201607,4
107440,201712,5
107441,201611,5
107442,201707,4
107443,201804,0
107444,201805,5
107445,201711,4
107446,201610,5
107447,201611,5
107448,201607,5
107449,201805,4
107450,201804,5
107451,201603,3
107452,201806,1
107453,201702,5
107454,201712,5
107455,201803,5
107456,201801,0
107457,201702,0
107458,201803,4
107459,201709,5
107460,201706,5
107461,201610,4
107462,201804,0
107463,201701,5
107464,201609,5
107465,201807,4
107466,201709,2
107467,201604,5
107468,201708,5
107469,201807,5
107470,201701,5
107471,201802,5
107472,201612,0
107473,201711,5
107474,201802,5
107475,201706,5
107476,201610,4
107477,201612,5
107478,201709,0
107479,201707,5
107480,201607,5
107481,201609,5
107482,201802,5
107483,201802,4
107484,201806,5
107485,201710,4
107486,201802,4
107487,201608,0
107488,201707,0
107489,201710,4
107490,201609,2
107491,201711,0
107492,201805,3
107493,201803,5
107494,201702,5
107495,201806,4
107496,201803,5
107497,201801,4
107498,201601,5
107499,201801,5
107500,201611,5
107501,201712,5
107502,201612,4
107503,201609,5
107504,201703,5
107505,201701,4
107506,201701,0
107507,201702,4
107508,201602,5
107509,201705,4
107510,201608,5
107511,201802,4
107512,201611,5
107513,201610,5
107514,201703,5
107515,201701,4
107516,201706,1
107517,201803,5
107518,201711,4
107519,201606,4
107520,201801,4
107521,201706,0
107522,201707,4
107523,201609,4
107524,201611,1
107525,201702,5
107526,201705,0
107527,201804,4
107528,201802,4
107529,201707,5
107530,201706,1
107531,201705,5
107532,201712,5
107533,201705,4
107534,201703,2
107535,201710,4
107536,201610,0
107537,201703,4
107538,201701,0
107539,201709,1
107540,201712,5
107541,201607,0
107542,201803,5
107543,201712,5
107544,201803,5
107545,201709,5
107546,201703,5
107547,201707,2
107548,201608,5
107549,201611,4
107550,201710,5
107551,201705,5
107552,201801,0
107553,201710,4
107554,201609,5
107555,201805,5
107556,201611,3
107557,201704,5
107558,201803,2
107559,201709,5
107560,201702,5
107561,201610,1
107562,201703,5
107563,201709,5
107564,201707,4
107565,201609,5
107566,201709,5
107567,201704,5
107568,201709,5
107569,201706,4
107570,201702,5
107571,201807,2
107572,201604,5
107573,201611,4
107574,201705,5
107575,201606,0
107576,201706,4
107577,201712,5
107578,201802,5
107579,201608,4
107580,201605,0
107581,201706,5
107582,201703,1
107583,201604,5
107584,201710,5
107585,201707,5
107586,201601,4
107587,201807,5
107588,201803,4
107589,201806,5
107590,201710,3
107591,201706,5
107592,201702,4
107593,201608,4
107594,201708,5
107595,201604,1
107596,201709,0
107597,201802,5
107598,201803,4
107599,201807,5
107600,201610,0
107601,201802,5
107602,201712,5
107603,201612,4
107604,201803,5
107605,201610,5
107606,201805,4
107607,201704,5
107608,201804,5
107609,201706,1
107610,201702,4
107611,201802,5
107612,201711,5
107613,201803,5
107614,201705,5
107615,201806,0
107616,201704,5
107617,201806,5
107618,201611,5
107619,201804,5
107620,201611,5
107621,201707,1
107622,201710,5
107623,201805,5
107624,201709,1
107625,201805,5
107626,201608,5
107627,201806,5
107628,201804,5
107629,201712,4
107630,201711,5
107631,201711,4
107632,201802,0
107633,201707,5
107634,201605,1
107635,201608,5
107636,201611,5
107637,201601,4
107638,201702,4
107639,201709,5
107640,201807,5
107641,201702,5
107642,201706,5
107643,201712,0
107644,201608,0
107645,201703,4
107646,201806,5
107647,201802,5
107648,201706,4
107649,201709,4
107650,201703,0
107651,201611,5
107652,201707,5
107653,201710,5
107654,201608,1
107655,201705,5
107656,201703,5
107657,201701,0
107658,201804,5
107659,201704,4
107660,201710,0
107661,201606,4
107662,201802,0
107663,201705,5
107664,201602,1
107665,201611,5
107666,201706,0
107667,201807,5
107668,201604,4
107669,201608,0
107670,201805,5
107671,201612,4
107672,201609,2
107673,201802,0
107674,201805,2
107675,201805,5
107676,201607,0
107677,201604,1
107678,201807,1
107679,201708,5
107680,201702,0
107681,201612,0
107682,201607,5
107683,201707,5
107684,201602,5
107685,201804,5
107686,201807,0
107687,201611,5
107688,201706,0
107689,201702,5
107690,201612,5
107691,201708,0
107692,201702,5
107693,201807,1
107694,201711,5
107695,201804,5
107696,201606,5
107697,201704,5
107698,201803,5
107699,201801,5
107700,201705,2
107701,201705,5
107702,201802,5
107703,201711,5
107704,201701,4
107705,201602,2
107706,201805,5
107707,201605,5
107708,201609,1
107709,201704,4
107710,201711,5
107711,201712,0
107712,201710,2
107713,201803,5
107714,201612,4
107715,201610,3
107716,201702,4
107717,201804,5
107718,201705,5
107719,201708,5
107720,201608,1
107721,201711,1
107722,201601,4
107723,201711,1
107724,201609,5
107725,201608,4
107726,201604,5
107727,201607,5
107728,201806,5
107729,201612,5
107730,201709,1
107731,201708,0
107732,201711,0
107733,201710,5
107734,201709,2
107735,201804,5
107736,201801,5
107737,201708,5
107738,201802,2
107739,201804,2
107740,201806,5
107741,201804,5
107742,201710,5
107743,201704,0
107744,201705,0
107745,201807,4
107746,201804,4
107747,201611,5
107748,201807,4
107749,201609,5
107750,201802,0
107751,201609,5
107752,201710,4
107753,201603,2
107754,201608,5
107755,201802,2
107756,201805,5
107757,201610,3
107758,201712,3
107759,201802,0
107760,201711,5
107761,201804,5
107762,201806,5
107763,201611,2
107764,201611,0
107765,201604,0
107766,201610,1
107767,201702,4
107768,201708,5
107769,201607,5
107770,201707,5
107771,201705,4
107772,201702,3
107773,201606,5
107774,201604,5
107775,201703,5
107776,201802,0
107777,201611,5
107778,201607,4
107779,201805,0
107780,201702,2
107781,201805,5
107782,201706,3
107783,201603,0
107784,201710,1
107785,201703,5
107786,201710,5
107787,201602,4
107788,201709,0
107789,201703,0
107790,201611,0
107791,201602,0
107792,201601,4
107793,201611,5
107794,201804,5
107795,201607,1
107796,201605,0
107797,201711,5
107798,201605,2
107799,201608,0
107800,201806,5
107801,201703,4
107802,201610,5
107803,201802,1
107804,201610,4
107805,201710,5
107806,201704,5
107807,201706,4
107808,201706,0
107809,201802,0
107810,201607,5
107811,201710,5
107812,201710,5
107813,201608,5
107814,201607,1
107815,201712,3
107816,201601,5
107817,201609,0
107818,201805,5
107819,201606,5
107820,201709,5
107821,201806,5
107822,201711,0
107823,201706,5
107824,201705,2
107825,201711,4
107826,201710,4
107827,201801,0
107828,201712,5
107829,201704,5
107830,201704,5
107831,201608,1
107832,201601,4
107833,201608,5
107834,201805,5
107835,201606,5
107836,201602,1
107837,201709,0
107838,201801,0
107839,201605,5
107840,201804,5
107841,201708,0
107842,201705,5
107843,201703,2
107844,201701,4
107845,201608,1
107846,201603,1
107847,201709,4
107848,201604,5
107849,201701,5
107850,201708,5
107851,201605,0
107852,201707,4
107853,201612,5
107854,201612,4
107855,201601,1
107856,201603,3
107857,201807,5
107858,201610,1
107859,201709,0
107860,201606,5
107861,201706,1
107862,201807,5
107863,201606,0
107864,201706,5
107865,201612,1
107866,201708,5
107867,201701,5
107868,201604,4
107869,201707,0
107870,201702,1
107871,201602,4
107872,201609,4
107873,201606,5
107874,201603,0
107875,201611,5
107876,201705,5
107877,201610,0
107878,201804,4
107879,201605,4
107880,201704,0
107881,201805,5
107882,201607,2
107883,201702,4
107884,201708,4
107885,201707,4
107886,201708,4
107887,201806,0
107888,201702,2
107889,201802,5
107890,201703,5
107891,201712,0
107892,201601,0
107893,201704,5
107894,201709,1
107895,201702,5
107896,201602,4
107897,201605,5
107898,201611,4
107899,201805,0
107900,201603,5
107901,201707,5
107902,201701,0
107903,201609,5
107904,201707,5
107905,201712,5
107906,201702,4
107907,201712,4
107908,201804,1
107909,201709,0
107910,201601,0
107911,201701,5
107912,201708,5
107913,201602,4
107914,201807,0
107915,201607,5
107916,201703,1
107917,201612,5
107918,201707,4
107919,201708,3
107920,201601,5
107921,201707,4
107922,201605,0
107923,201612,0
107924,201601,1
107925,201706,2
107926,201607,5
107927,201601,4
107928,201807,4
107929,201606,5
107930,201707,0
107931,201601,3
107932,201805,5
107933,201612,5
107934,201710,0
107935,201605,0
107936,201603,4
107937,201606,4
107938,201711,1
107939,201708,5
107940,201602,0
107941,201803,1
107942,201607,5
107943,201806,5
107944,201703,5
107945,201607,5
107946,201603,5
107947,201807,4
107948,201602,5
107949,201807,5
107950,201702,2
107951,201705,5
107952,201611,5
107953,201805,5
107954,201709,5
107955,201602,0
107956,201612,4
107957,201707,0
107958,201807,5
107959,201709,5
107960,201801,5
107961,201707,0
107962,201605,0
107963,201604,5
107964,201804,0
107965,201801,5
107966,201804,1
107967,201701,5
107968,201712,4
107969,201709,4
107970,201705,0
107971,201704,2
107972,201609,5
107973,201704,4
107974,201711,5
107975,201606,0
107976,201602,4
107977,201603,5
107978,201612,5
107979,201604,5
107980,201609,5
107981,201607,0
107982,201711,0
107983,201706,0
107984,201804,4
107985,201606,5
107986,201710,5
107987,201803,5
107988,201709,5
107989,201701,0
107990,201609,4
107991,201608,5
107992,201710,5
107993,201607,1
107994,201609,5
107995,201612,0
107996,201609,5
107997,201611,5
107998,201804,5
107999,201806,5
108000,201601,5
108001,201603,5
108002,201712,4
108003,201802,0
108004,201603,5
108005,201806,0
108006,201805,5
108007,201707,2
108008,201707,5
108009,201608,1
108010,201609,2
108011,201706,5
108012,201705,1
108013,201708,0
108014,201610,4
108015,201807,3
108016,201709,4
108017,201601,1
108018,201701,5
108019,201603,5
108020,201805,5
108021,201709,5
108022,201701,0
108023,201611,0
108024,201610,4
108025,201711,4
108026,201802,5
108027,201706,5
108028,201610,0
108029,201612,1
108030,201802,4
108031,201711,5
108032,201608,5
108033,201712,4
108034,201610,4
108035,201610,5
108036,201801,0
